run,group,trainset_key,seed,target_steps,benchmark,sr,sg,d4,d5,d6,d7,d8,checkpoint
dataset_swissview_only_seed321_t480k,dataset,swissview_only,321,480000,xbd_disaster_aerial,0.4475,2.2279,0.318,0.37325,0.489,0.55825,0.499,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_swissview_only_seed321_t480k/geoexplorer.pt
dataset_masa_plus_mmgag_seed321_t480k,dataset,masa_plus_mmgag,321,480000,masa_aerial,0.62,1.16,0.32,0.38,0.6,0.9,0.9,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_mmgag_seed321_t480k/geoexplorer.pt
dataset_masa_plus_mmgag_seed321_t480k,dataset,masa_plus_mmgag,321,480000,mmgag_aerial,0.6127659574468085,1.142127659574468,0.2723404255319149,0.3829787234042553,0.625531914893617,0.8425531914893617,0.9404255319148936,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_mmgag_seed321_t480k/geoexplorer.pt
dataset_masa_plus_mmgag_seed321_t480k,dataset,masa_plus_mmgag,321,480000,mmgag_ground,0.6102127659574468,1.1548936170212767,0.28085106382978725,0.3702127659574468,0.6297872340425532,0.8425531914893617,0.9276595744680851,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_mmgag_seed321_t480k/geoexplorer.pt
dataset_masa_plus_mmgag_seed321_t480k,dataset,masa_plus_mmgag,321,480000,mmgag_text,0.6051063829787234,1.1727659574468086,0.26382978723404255,0.3829787234042553,0.6085106382978723,0.8425531914893617,0.9276595744680851,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_mmgag_seed321_t480k/geoexplorer.pt
dataset_masa_plus_mmgag_seed321_t480k,dataset,masa_plus_mmgag,321,480000,swissview100_aerial,0.572,1.3388,0.286,0.382,0.576,0.8,0.816,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_mmgag_seed321_t480k/geoexplorer.pt
dataset_masa_plus_mmgag_seed321_t480k,dataset,masa_plus_mmgag,321,480000,swissviewmonuments_aerial,0.5058823529411764,1.5129411764705882,0.2986666666666667,0.41944444444444445,0.6233333333333333,0.8,0.85,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_mmgag_seed321_t480k/geoexplorer.pt
dataset_masa_plus_mmgag_seed321_t480k,dataset,masa_plus_mmgag,321,480000,swissviewmonuments_ground,0.4996078431372549,1.528627450980392,0.31733333333333336,0.4,0.61,0.7722222222222223,0.8666666666666667,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_mmgag_seed321_t480k/geoexplorer.pt
dataset_masa_plus_mmgag_seed321_t480k,dataset,masa_plus_mmgag,321,480000,xbd_pre_aerial,0.58,1.3056,0.2815,0.3765,0.59475,0.801,0.84625,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_mmgag_seed321_t480k/geoexplorer.pt
dataset_masa_plus_mmgag_seed321_t480k,dataset,masa_plus_mmgag,321,480000,xbd_disaster_aerial,0.5833,1.2809,0.28325,0.38925,0.61125,0.79475,0.838,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_mmgag_seed321_t480k/geoexplorer.pt
dataset_masa_plus_swissview_seed321_t480k,dataset,masa_plus_swissview,321,480000,masa_aerial,0.584,1.256,0.44,0.36,0.62,0.8,0.7,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_masa_plus_swissview_seed321_t480k,dataset,masa_plus_swissview,321,480000,mmgag_aerial,0.531063829787234,1.5438297872340425,0.3148936170212766,0.3574468085106383,0.5617021276595745,0.723404255319149,0.6978723404255319,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_masa_plus_swissview_seed321_t480k,dataset,masa_plus_swissview,321,480000,mmgag_ground,0.5268085106382979,1.509787234042553,0.2680851063829787,0.34893617021276596,0.6,0.7063829787234043,0.7106382978723405,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_masa_plus_swissview_seed321_t480k,dataset,masa_plus_swissview,321,480000,mmgag_text,0.5029787234042553,1.592340425531915,0.28085106382978725,0.37446808510638296,0.5574468085106383,0.625531914893617,0.676595744680851,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_masa_plus_swissview_seed321_t480k,dataset,masa_plus_swissview,321,480000,swissview100_aerial,0.6272,1.144,0.356,0.44,0.636,0.836,0.868,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_masa_plus_swissview_seed321_t480k,dataset,masa_plus_swissview,321,480000,swissviewmonuments_aerial,0.504313725490196,1.5819607843137256,0.33066666666666666,0.4638888888888889,0.62,0.6777777777777778,0.7333333333333333,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_masa_plus_swissview_seed321_t480k,dataset,masa_plus_swissview,321,480000,swissviewmonuments_ground,0.5011764705882353,1.5388235294117647,0.2986666666666667,0.4527777777777778,0.6366666666666667,0.7166666666666667,0.7333333333333333,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_swissview_seed321_t480k/geoexplorer.pt
dataset_masa_plus_swissview_seed321_t480k,dataset,masa_plus_swissview,321,480000,xbd_pre_aerial,0.53445,1.46995,0.27,0.38075,0.5695,0.721,0.731,/root/geoexplorer/results/checkpoint/appendix_compare_20260519/anchor0624_dataset_param_appendix/dataset_masa_plus_swissview_seed321_t480k/geoexplorer.pt
