timestamp,episode,time_step,current_ep_reward,rolling_avg_reward,episode_successes,rolling_success_ratio,avg_steps_recent,avg_deviation_recent,val_success,best_val_success,policy_loss,value_loss,entropy,approx_kl,clip_fraction,oracle_bc_loss,sil_loss,update_epochs_ran,actor_lr,critic_lr,reward_factor,reward_mode,progress_metric,elapsed_sec
2026-05-15T21:52:33.211409,0,1090,-301.829038053988,-301.829038053988,16,0.08695652173913043,2.625,1.125,0,0,-0.0054742544540205,1.019480362534523,1.1400357782840729,0.0012685206136666231,0.0,0.0,0.0,4,9.999000000000001e-05,9.999000000000001e-05,1.0,in,l2sq,29.845311880111694
2026-05-15T21:52:57.188397,1,2194,-342.1320387482631,-321.9805384011255,19,0.09510869565217392,2.5142857142857142,0.9714285714285714,0,0,-0.003154551328043542,0.9991436451673508,1.1460686475038528,-0.00036377357937453225,0.0,0.0,0.0,4,9.997500199995001e-05,9.997500199995001e-05,1.0,in,l2sq,53.82227802276611
2026-05-15T21:53:32.700450,2,3355,-287.299212799071,-287.299212799071,20,0.09963768115942029,2.672727272727273,0.9818181818181818,0,0,-0.0017315208853688202,0.9464493542909622,1.145985096693039,0.0005415504849224859,0.0,0.0,0.0,4,9.995500799930005e-05,9.995500799930005e-05,1.0,in,l2sq,89.3341236114502
2026-05-15T21:53:57.132180,3,4512,-304.20139886951284,-295.7503058342919,15,0.09510869565217392,2.657142857142857,0.9714285714285714,0,0,-0.0023086429049726243,0.942845843732357,1.1329614371061325,0.000528834136275684,0.0,0.0,0.0,4,9.993501799725028e-05,9.993501799725028e-05,1.0,in,l2sq,113.7660539150238
2026-05-15T21:54:30.621965,4,5593,-289.1198719701752,-289.1198719701752,20,0.09782608695652174,2.888888888888889,1.0666666666666667,0,0,-0.002133156330091923,0.9355602264404297,1.1190626919269562,0.0007498835504520796,0.0,0.0,0.0,4,9.992002799440073e-05,9.992002799440073e-05,1.0,in,l2sq,147.25572514533997
2026-05-15T21:54:52.911921,5,6673,-252.31721434307042,-270.7185431566228,28,0.1068840579710145,3.0677966101694913,1.0847457627118644,0,0,-0.001700271729714542,0.9223722666501999,1.121211290359497,3.805661435762886e-05,0.0,0.0,0.0,4,9.990504048980171e-05,9.990504048980171e-05,1.0,in,l2sq,169.54582524299622
2026-05-15T21:55:28.278511,6,7829,-251.1757119750969,-251.1757119750969,21,0.10791925465838509,3.158273381294964,1.0503597122302157,0,0,-0.0016187295812414848,0.9634144604206085,1.107654869556427,-0.0007449691485817422,0.0,0.0,0.0,4,9.988506048075416e-05,9.988506048075416e-05,1.0,in,l2sq,204.91221022605896
2026-05-15T21:55:51.640435,7,8897,-245.7375754814139,-248.45664372825541,28,0.11345108695652174,3.1497005988023954,1.0419161676646707,0,0,-0.0016843855701154098,0.9665553569793701,1.1093115210533142,-0.00015413616929435547,0.0,0.0,0.0,4,9.987007797140718e-05,9.987007797140718e-05,1.0,in,l2sq,228.27433037757874
2026-05-15T21:56:26.740289,8,9992,-247.87840478324873,-247.87840478324873,20,0.11292270531400966,3.1336898395721926,1.0481283422459893,4,4,-0.0022021601347660402,0.9658566862344742,1.0869633555412292,0.00032056406598712783,0.0,0.0,0.0,4,9.985509795906185e-05,9.985509795906185e-05,1.0,in,l2sq,263.373952627182
2026-05-15T21:56:49.639869,9,11032,-205.73290911340683,-226.8056569483278,29,0.11739130434782609,3.215,1.03,4,4,-0.0018153064214858072,0.9178117737174034,1.0595842748880386,0.001338268836116166,0.0,0.0,0.0,4,9.983512793802104e-05,9.983512793802104e-05,1.0,in,l2sq,286.2737753391266
2026-05-15T21:57:24.509118,10,12108,-237.6240176439274,-237.6240176439274,21,0.11709486166007906,3.33,1.06,4,4,-0.00025279821929868884,0.8814758807420731,1.052177220582962,0.00019991005246988713,0.0,0.0,0.0,4,9.982015291843063e-05,9.982015291843063e-05,1.0,in,l2sq,321.14264726638794
2026-05-15T21:57:48.623668,11,13235,-226.68454230260713,-232.15427997326725,23,0.11775362318840579,3.51,1.06,4,4,-0.003108664057799526,1.0376682877540588,1.0271111279726028,0.0017190169310197234,0.0,0.0,0.0,4,9.980518039459364e-05,9.980518039459364e-05,1.0,in,l2sq,345.25752878189087
