run_progress,metric,value_mean,value_std,n
0.7142857142857143,reward_in_gated_mean,0.4051667976055782,0.002433180292366466,3
0.7214285714285714,reward_in_gated_mean,0.40534749578685997,0.0025319672142598967,3
0.7285714285714285,reward_in_gated_mean,0.4056913247572867,0.001891147984189513,3
0.7357142857142857,reward_in_gated_mean,0.4060850873121689,0.001539761137997622,3
0.7428571428571429,reward_in_gated_mean,0.40577536414113613,0.0016151538681295167,3
0.75,reward_in_gated_mean,0.405568604164086,0.0017100638432161462,3
0.7571428571428571,reward_in_gated_mean,0.40626221485852687,0.0018904362253326559,3
0.7642857142857142,reward_in_gated_mean,0.40593327495226333,0.0015896008711591301,3
0.7714285714285714,reward_in_gated_mean,0.4052939602945032,0.0019439574670495226,3
0.7785714285714286,reward_in_gated_mean,0.4041319821192286,0.002685431488145082,3
0.7857142857142857,reward_in_gated_mean,0.4039390684828099,0.0032078394332986666,3
0.7928571428571428,reward_in_gated_mean,0.4037581978655449,0.003175986257014476,3
0.7999999999999999,reward_in_gated_mean,0.4040484056332841,0.002394793118129528,3
0.8071428571428572,reward_in_gated_mean,0.4040525852754849,0.002145098076061389,3
0.8142857142857143,reward_in_gated_mean,0.40404692374368906,0.0021228351177697917,3
0.8214285714285714,reward_in_gated_mean,0.40477983900316333,0.0017380287186008851,3
0.8285714285714285,reward_in_gated_mean,0.4053881260141419,0.0016027189030859005,3
0.8357142857142857,reward_in_gated_mean,0.40543494026306054,0.0008704750795897941,3
0.8428571428571429,reward_in_gated_mean,0.40519372144207616,0.001096064394193101,3
0.85,reward_in_gated_mean,0.4052657308592063,0.0008683232763891156,3
0.8571428571428571,reward_in_gated_mean,0.40532078113735587,0.001500838994212787,3
0.8642857142857142,reward_in_gated_mean,0.40540640122444876,0.001437462741454929,3
0.8714285714285714,reward_in_gated_mean,0.4051138247387122,0.0016532823214950698,3
0.8785714285714286,reward_in_gated_mean,0.40454826432947466,0.0009766712602798397,3
0.8857142857142857,reward_in_gated_mean,0.4049518901194887,0.0010352832445851092,3
0.8928571428571428,reward_in_gated_mean,0.4048238536406192,0.0004393161880402213,3
0.9,reward_in_gated_mean,0.40454516808476715,0.000860349081990911,3
0.9071428571428571,reward_in_gated_mean,0.4045471334410697,0.0006110712049124827,3
0.9142857142857143,reward_in_gated_mean,0.404467803210365,0.0005140138708361103,3
0.9214285714285714,reward_in_gated_mean,0.40394694907220546,0.00018637907770955225,3
0.9285714285714285,reward_in_gated_mean,0.40385655033381745,0.00017691563109077953,3
0.9357142857142857,reward_in_gated_mean,0.40396091506530646,0.0004384431377010661,3
0.9428571428571428,reward_in_gated_mean,0.4036899865130111,0.0006897971462364416,3
0.95,reward_in_gated_mean,0.40350921809970924,0.0007698255468428941,3
0.9571428571428571,reward_in_gated_mean,0.4039528314952168,0.0011703096933702113,3
0.9642857142857143,reward_in_gated_mean,0.4036502419860068,0.001423075456749912,3
0.9714285714285714,reward_in_gated_mean,0.4038908421086118,0.0005693958022485317,3
0.9785714285714285,reward_in_gated_mean,0.40249217624968586,0.0007714369077030843,3
0.9857142857142857,reward_in_gated_mean,0.4022100887611231,0.0006926047093995647,3
0.9928571428571428,reward_in_gated_mean,0.4016717951546535,0.0014012572487366393,3
1.0,reward_in_gated_mean,0.4010234044849082,0.0014616149456982707,3
0.007142857142857143,pbrs_bonus_mean,0.006270576505200395,4.2104910470114214e-05,3
0.014285714285714285,pbrs_bonus_mean,0.006297194475349241,3.765438632720805e-05,3
0.02142857142857143,pbrs_bonus_mean,0.006288256164172502,1.0754442985122721e-05,3
0.02857142857142857,pbrs_bonus_mean,0.00629834459218908,2.8565310436190817e-05,3
0.03571428571428571,pbrs_bonus_mean,0.006359218583365121,6.396744448586023e-05,3
0.04285714285714286,pbrs_bonus_mean,0.006412602448397669,0.00011555874696476777,3
0.049999999999999996,pbrs_bonus_mean,0.006496059712368329,0.00010569837513774165,3
0.05714285714285714,pbrs_bonus_mean,0.006552835391239138,0.00013269180884200406,3
0.06428571428571428,pbrs_bonus_mean,0.006626882965264903,0.0001403519315839378,3
