timestamp,episode,image_index,time_step,run_progress,sample_reason,reward_mode,reward_factor,progress_metric,gate_mode,gate_floor,gate_power,pbrs_coef,finish_bonus_scale,patch_size,optimal_steps,distance_bucket,success,path_len,deviation_from_opt,initial_patch,goal_patch,final_patch,initial_row,initial_col,goal_row,goal_col,final_row,final_col,initial_dist,final_dist,min_dist,mean_dist,progress_steps,regress_steps,stay_steps,unique_positions,revisit_count,total_reward,reward_ex_raw_sum,reward_ex_sum,reward_in_raw_sum,reward_in_gated_sum,finish_bonus_sum,pbrs_bonus_sum,gate_weight_mean,patch_sequence,action_sequence,dist_sequence,step_reward_total,step_reward_ex_raw,step_reward_ex,step_reward_in_raw,step_gate_weight,step_reward_in_gated,step_finish_bonus,step_pbrs_bonus,method,seed,run_name,method_order
2026-06-03T09:21:38.043371,450,14,477182,0.9941291666666666,medium_long_failure,ex,1.0,l2sq,none,1.0,1.0,0.0,0.0,5,6,C6,0,6,0,4,10,16,0,4,2,0,3,1,6,2,2,3.5,5,1,0,8,0,-2.0,-2.0,-2.0,4.454043626785277,0.0,0.0,0.0,1.0,"[10, 4, 3, 8, 13, 18, 17, 16]","[""left"", ""down"", ""down"", ""down"", ""left"", ""left""]","[6, 5, 4, 3, 4, 3, 2]","[-1.0, -1.0, -1.0, -1.0, 1.0, 1.0]","[-1.0, -1.0, -1.0, -1.0, 1.0, 1.0]","[-1.0, -1.0, -1.0, -1.0, 1.0, 1.0]","[0.8487643003463743, 0.7249672412872312, 0.9125382900238035, 0.6498743295669553, 0.717648386955261, 0.6002510786056516]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",external_only,321,external_only_seed321_t480k,0
2026-06-03T12:31:36.901057,450,14,477906,0.9956375,medium_long_failure,in,1.0,l2sq,none,1.0,1.0,0.0,0.0,5,6,C6,0,6,0,4,10,16,0,4,2,0,3,1,6,2,1,2.833333333333333,5,1,0,8,0,4.244655787944793,0.0,0.0,4.244655787944793,4.244655787944793,0.0,0.0,1.0,"[10, 4, 3, 2, 1, 6, 11, 16]","[""left"", ""left"", ""left"", ""down"", ""down"", ""down""]","[6, 5, 4, 3, 2, 1, 2]","[-0.1512356996536257, -0.2750327587127688, 1.78392219543457, 1.5646492242813108, 1.7035721540451048, -0.3812193274497988]","[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0]","[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0]","[0.8487643003463743, 0.7249672412872312, 0.7839221954345701, 0.5646492242813108, 0.7035721540451048, 0.6187806725502012]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8487643003463743, 0.7249672412872312, 0.7839221954345701, 0.5646492242813108, 0.7035721540451048, 0.6187806725502012]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",mixed_no_gate_no_pbrs,321,mixed_no_gate_no_pbrs_seed321_t480k,1
2026-06-03T15:22:16.609590,450,14,476317,0.9923270833333332,medium_long_failure,in,1.0,l2sq,linear,0.405,1.0,0.0,0.0,5,6,C6,0,6,0,4,10,16,0,4,2,0,3,1,6,2,1,2.833333333333333,5,1,0,8,0,2.965202920039494,0.0,0.0,4.244655787944793,2.965202920039494,0.0,0.0,0.6859722222222223,"[10, 4, 3, 2, 1, 6, 11, 16]","[""left"", ""left"", ""left"", ""down"", ""down"", ""down""]","[6, 5, 4, 3, 2, 1, 2]","[-0.23540482610464109, -0.4188179282347363, 1.5507053422927854, 1.3406716986497242, 1.354717627664407, -0.6266689942280453]","[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0]","[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0]","[0.8487643003463743, 0.7249672412872312, 0.7839221954345701, 0.5646492242813108, 0.7035721540451048, 0.6187806725502012]","[0.9008333333333334, 0.8016666666666666, 0.7025, 0.6033333333333333, 0.5041666666666667, 0.6033333333333333]","[0.7645951738953589, 0.5811820717652637, 0.5507053422927854, 0.3406716986497242, 0.35471762766440695, 0.37333100577195466]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",mixed_gate_only,321,mixed_gate_only_seed321_t480k,2
2026-06-03T18:10:09.213861,450,14,478465,0.9968020833333332,medium_long_failure,in,1.0,l2sq,none,1.0,1.0,0.1,0.0,5,6,C6,0,6,0,4,10,16,0,4,2,0,3,1,6,2,1,2.833333333333333,5,1,0,8,0,4.352777235984801,0.0,0.0,4.287902235984801,4.287902235984801,0.0,0.0648749999999999,1.0,"[10, 4, 9, 8, 7, 6, 11, 16]","[""down"", ""left"", ""left"", ""left"", ""down"", ""down""]","[6, 5, 4, 3, 2, 1, 2]","[-0.1343606996536257, -0.34195414447784445, 1.9383182163238524, 1.5604325132369994, 1.7106475391387936, -0.3803061885833742]","[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0]","[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0]","[0.8487643003463743, 0.6420458555221555, 0.9231932163238523, 0.5461825132369993, 0.6972725391387937, 0.6304438114166258]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8487643003463743, 0.6420458555221555, 0.9231932163238523, 0.5461825132369993, 0.6972725391387937, 0.6304438114166258]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.016874999999999998, 0.015999999999999997, 0.015125, 0.014249999999999999, 0.013374999999999998, -0.010750000000000003]",mixed_pbrs_only,321,mixed_pbrs_only_seed321_t480k,3
2026-06-03T18:38:19.262591,450,14,477108,0.993975,medium_long_success,in,1.0,l2sq,linear,0.405,1.0,0.1,0.0,5,6,C6,1,6,0,4,10,10,0,4,2,0,2,0,6,0,0,2.5,6,0,0,7,1,3.897483036617437,1.0,1.0,4.187772691249847,2.809358036617437,0.0,0.088125,0.6529166666666667,"[10, 4, 3, 2, 1, 0, 5, 10]","[""left"", ""left"", ""left"", ""left"", ""down"", ""down""]","[6, 5, 4, 3, 2, 1, 0]","[-0.21852982610464108, -0.4028179282347363, 1.5658303422927855, -0.6450783013502758, 1.316833388149738, 2.281245361864567]","[-1.0, -1.0, 1.0, -1.0, 1.0, 2.0]","[-1.0, -1.0, 1.0, -1.0, 1.0, 2.0]","[0.8487643003463743, 0.7249672412872312, 0.7839221954345701, 0.5646492242813108, 0.6019009351730344, 0.6635687947273252]","[0.9008333333333334, 0.8016666666666666, 0.7025, 0.6033333333333333, 0.5041666666666667, 0.405]","[0.7645951738953589, 0.5811820717652637, 0.5507053422927854, 0.3406716986497242, 0.3034583881497382, 0.2687453618645667]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.016874999999999998, 0.015999999999999997, 0.015125, 0.014249999999999999, 0.013374999999999998, 0.0125]",proposed_linear_gate_pbrs,321,proposed_linear_gate_pbrs_seed321_t480k,4
