timestamp,episode,time_step,current_ep_reward,rolling_avg_reward,episode_successes,rolling_success_ratio,avg_steps_recent,avg_deviation_recent,val_success,best_val_success,policy_loss,value_loss,entropy,approx_kl,clip_fraction,oracle_bc_loss,sil_loss,update_epochs_ran,actor_lr,critic_lr,reward_factor,reward_mode,progress_metric,elapsed_sec
2026-05-15T15:54:26.712145,0,1090,-305.8746554255486,-305.8746554255486,16,0.08695652173913043,2.625,1.125,0,0,-0.005462157656438649,1.019527018070221,1.1400252282619476,0.001244360854616388,0.0,0.0,0.0,4,9.999000000000001e-05,9.999000000000001e-05,1.0,in,l2sq,28.688592433929443
2026-05-15T15:54:48.909749,1,2196,-353.8770169615746,-329.8758361935616,19,0.09510869565217392,2.5714285714285716,1.0285714285714285,0,0,-0.0031348001415608673,1.0002949610352516,1.1469144076108932,-0.00036913479415261186,0.0,0.0,0.0,4,9.997500199995001e-05,9.997500199995001e-05,1.0,in,l2sq,50.886149406433105
2026-05-15T15:55:23.540847,2,3355,-288.9467628598214,-288.9467628598214,20,0.09963768115942029,2.672727272727273,0.9818181818181818,0,0,-0.0018954947867314553,0.9520283341407776,1.1473220437765121,0.0007406810396787672,0.0,0.0,0.0,4,9.995500799930005e-05,9.995500799930005e-05,1.0,in,l2sq,85.51707196235657
2026-05-15T15:55:46.610798,3,4512,-307.6121912002564,-298.2794770300389,15,0.09510869565217392,2.657142857142857,0.9714285714285714,0,0,-0.0025543808849759486,0.9450424984097481,1.1284174025058746,0.000724121923121851,0.0,0.0,0.0,4,9.993501799725028e-05,9.993501799725028e-05,1.0,in,l2sq,108.58725571632385
2026-05-15T15:56:19.490106,4,5593,-299.360829114914,-299.360829114914,17,0.09456521739130434,2.8045977011494254,1.0804597701149425,0,0,-0.0016713396034901962,0.9455689787864685,1.1146363019943237,0.0002779933529382106,0.0,0.0,0.0,4,9.992002799440073e-05,9.992002799440073e-05,1.0,in,l2sq,141.46635508537292
2026-05-15T15:56:41.654795,5,6697,-340.84021848440176,-320.1005237996579,18,0.09510869565217392,3.038095238095238,1.2,0,0,-0.0015729389837360053,0.9835306033492088,1.116513878107071,0.0004864207297941986,0.0,0.0,0.0,4,9.990504048980171e-05,9.990504048980171e-05,1.0,in,l2sq,163.63125872612
2026-05-15T15:57:16.426847,6,7864,-314.522707104683,-314.522707104683,23,0.09937888198757763,3.1015625,1.21875,0,0,-0.0013664782149135635,0.9193361103534698,1.1032743453979492,7.96075000835117e-05,0.0,0.0,0.0,4,9.988506048075416e-05,9.988506048075416e-05,1.0,in,l2sq,198.40308570861816
2026-05-15T15:57:37.908582,7,8933,-248.02738726139071,-281.27504718303686,26,0.10461956521739131,3.1103896103896105,1.1688311688311688,0,0,-0.001675556690315716,0.9687719494104385,1.0915584564208984,0.0011036537151085102,0.0,0.0,0.0,4,9.987007797140718e-05,9.987007797140718e-05,1.0,in,l2sq,219.88504219055176
2026-05-15T15:58:10.872226,8,10041,-288.09631717205053,-288.09631717205053,19,0.10446859903381643,3.132947976878613,1.1560693641618498,2,2,-0.0015041120466776636,0.9837951585650444,1.1089265942573547,0.000877648332971187,0.0,0.0,0.0,4,9.985509795906185e-05,9.985509795906185e-05,1.0,in,l2sq,252.8484501838684
2026-05-15T15:58:32.293509,9,11116,-258.2375793457032,-273.16694825887686,18,0.10380434782608695,3.0785340314136125,1.162303664921466,2,2,-0.002198126933944833,0.9090782478451729,1.104167714715004,0.0007895791450209522,0.0,0.0,0.0,4,9.983512793802104e-05,9.983512793802104e-05,1.0,in,l2sq,274.2699615955353
2026-05-15T15:59:04.034537,10,12166,-252.11209082603457,-252.11209082603457,24,0.10622529644268774,3.065,1.13,5,5,-0.0012821421260015287,0.9986493140459061,1.0868089199066162,5.9615190548367725e-05,0.0,0.0,0.0,4,9.981516191078471e-05,9.981516191078471e-05,1.0,in,l2sq,306.0107271671295
2026-05-15T15:59:26.777403,11,13309,-228.77882343530658,-240.44545713067058,19,0.10597826086956522,3.285,1.17,5,5,-0.0020529121975414455,0.9821321964263916,1.0550618767738342,-0.00012163382343715473,0.0,0.0,0.0,4,9.980018988604848e-05,9.980018988604848e-05,1.0,in,l2sq,328.75383281707764
2026-05-15T15:59:59.083872,12,14392,-189.50543940067294,-189.50543940067294,29,0.10994983277591973,3.455,1.25,5,5,-0.0012310493993936134,0.9291530773043633,1.0324377194046974,-0.0001490094668042674,0.0,0.0,0.0,4,9.978522035656652e-05,9.978522035656652e-05,1.0,in,l2sq,361.0601556301117
2026-05-15T16:00:21.589636,13,15510,-260.8378692269326,-225.17165431380278,19,0.10947204968944099,3.43,1.16,5,5,-0.002056342411378864,0.934988297522068,1.0086996331810951,5.23085191155015e-07,0.0,0.0,0.0,4,9.976526431034742e-05,9.976526431034742e-05,1.0,in,l2sq,383.5660603046417
2026-05-15T16:00:46.764751,14,16583,-196.83046567440036,-196.83046567440036,32,0.11376811594202899,3.455,1.1,4,5,-0.0008117884819511811,1.0364943146705627,1.0220092833042145,0.00014703404858668057,0.0,0.0,0.0,4,9.97502997701265e-05,9.97502997701265e-05,1.0,in,l2sq,408.7412202358246
2026-05-15T16:01:08.542932,15,17666,-266.43962228298193,-231.63504397869116,19,0.11311141304347826,3.425,1.06,5,5,-0.0017731137631926686,0.9233624562621117,1.018538311123848,0.0006110914437158707,0.0,0.0,0.0,4,9.973533772391248e-05,9.973533772391248e-05,1.0,in,l2sq,430.5193853378296
2026-05-15T16:01:40.819655,16,18737,-231.7983041405678,-231.7983041405678,19,0.11253196930946291,3.53,1.13,5,5,-0.001551594215561669,0.9169275313615799,1.0446225851774216,2.120586141245162e-05,0.0,0.0,0.0,4,9.971539165372108e-05,9.971539165372108e-05,1.0,in,l2sq,462.79599928855896
2026-05-15T16:02:01.948339,17,19811,-228.45848453044894,-230.12839433550837,21,0.1126207729468599,3.62,1.15,5,5,-0.0013404116441959602,0.9423540383577347,1.0272733569145203,-0.00011813102282759447,0.0,0.0,0.0,4,9.970043459427396e-05,9.970043459427396e-05,1.0,in,l2sq,483.9247953891754
2026-05-15T16:02:28.084014,18,20949,-224.94402402639392,-224.94402402639392,27,0.11441647597254005,3.78,1.17,3,5,-0.0014763702180061733,1.0184802114963531,1.0213241130113602,-0.00018015799250864495,0.0,0.0,0.0,4,9.968548002758701e-05,9.968548002758701e-05,1.0,in,l2sq,510.06045961380005
2026-05-15T16:02:50.569199,19,22087,-220.2530184388161,-222.598521232605,24,0.11521739130434783,3.915,1.24,5,5,-0.0024920948402722964,0.9914260655641556,1.0385207831859589,0.0005967054814391345,0.0,0.0,0.0,4,9.966554392843628e-05,9.966554392843628e-05,1.0,in,l2sq,532.5456428527832
2026-05-15T16:03:15.020788,20,23135,-156.92103099823,-156.92103099823,29,0.11875,3.715,1.2,1,5,-0.001578241299284855,0.9830080047249794,1.036222591996193,0.0001530008623376461,0.0015625000232830644,0.0,0.0,4,9.964561181630603e-05,9.964561181630603e-05,1.0,in,l2sq,556.9972677230835
2026-05-15T16:03:36.270446,21,24214,-190.57598131895068,-173.74850615859035,27,0.12092391304347826,3.79,1.23,5,5,-0.002063602261478059,0.9378002732992172,1.04017835855484,0.00041626217862356096,0.0,0.0,0.0,4,9.963066522366007e-05,9.963066522366007e-05,1.0,in,l2sq,578.2468328475952
2026-05-15T16:04:01.377566,22,25297,-165.96702480316165,-165.96702480316165,25,0.12228260869565218,3.775,1.2,1,5,-0.0015342049307947025,0.9632295146584511,1.0452775210142136,-2.312341530347206e-05,0.0,0.0,0.0,4,9.961572112202985e-05,9.961572112202985e-05,1.0,in,l2sq,603.3540344238281
2026-05-15T16:04:22.310964,23,26356,-184.35332733392718,-175.16017606854442,25,0.125,3.84,1.19,5,5,-0.0035640311107275058,0.9064048081636429,1.0493499040603638,0.0012287777289657076,0.0009765625,0.0,0.0,4,9.959579897396266e-05,9.959579897396266e-05,1.0,in,l2sq,624.2873628139496
2026-05-15T16:04:47.965791,24,27464,-177.4973176121712,-177.4973176121712,23,0.1266304347826087,3.725,1.1,0,5,-0.0023016385617666835,0.9536977410316467,1.0276961028575897,0.001336951577104617,0.0,0.0,0.0,4,9.958085985311852e-05,9.958085985311852e-05,1.0,in,l2sq,649.9422740936279
2026-05-15T16:05:09.064748,25,28533,-178.96697819232944,-178.23214790225032,22,0.12771739130434784,3.58,1.02,5,5,-0.002207209188054643,0.9242358952760696,1.0015254840254784,-7.256536810024139e-06,0.0,0.0,0.0,4,9.956592322204485e-05,9.956592322204485e-05,1.0,in,l2sq,671.0412101745605
2026-05-15T16:05:34.342391,26,29622,-145.5247504115105,-145.5247504115105,29,0.12934782608695652,3.6,0.94,0,5,-0.0030131943902233504,0.9599473997950554,1.0105460211634636,-0.0007329392783503863,0.0,0.0,0.0,4,9.954601103305968e-05,9.954601103305968e-05,1.0,in,l2sq,696.3188338279724
2026-05-15T16:05:55.590460,27,30700,-146.9297333955765,-146.2272419035435,24,0.12880434782608696,3.505,0.86,5,5,-0.002818253653822489,0.9310345500707626,0.99860979616642,3.0407405574792157e-06,0.0,0.0,0.0,4,9.95310793802822e-05,9.95310793802822e-05,1.0,in,l2sq,717.5669157505035
2026-05-15T16:06:19.937860,28,31742,-106.093758225441,-106.093758225441,33,0.13260869565217392,3.445,0.76,0,5,-0.0019076515283814321,0.8949603587388992,0.9790903553366661,3.673439314297311e-05,0.0,0.0,0.0,4,9.951615021603055e-05,9.951615021603055e-05,1.0,in,l2sq,741.9143061637878
2026-05-15T16:06:41.776373,29,32849,-161.43893623352054,-133.76634722948077,22,0.13369565217391305,3.405,0.68,5,5,-0.0029730677764746027,0.9179201126098633,0.9796021282672882,0.0005857434370909465,0.001757812569849193,0.0,0.0,4,9.949624798114885e-05,9.949624798114885e-05,1.0,in,l2sq,763.7528252601624
2026-05-15T16:07:06.821930,30,33924,-184.9433504343033,-184.9433504343033,22,0.1331521739130435,3.31,0.68,0,5,-0.0013907305990869534,1.0613598972558975,0.9776494726538658,0.00027471865450934274,0.0,0.0,0.0,4,9.947634972651512e-05,9.947634972651512e-05,1.0,in,l2sq,788.7983598709106
2026-05-15T16:07:28.654943,31,35013,-181.16571599245074,-183.05453321337703,21,0.13369565217391305,3.27,0.67,5,5,-0.0025460050324909167,0.9433993250131607,0.958086222410202,0.0002962357189062459,0.0,0.0,0.0,4,9.946142852275945e-05,9.946142852275945e-05,1.0,in,l2sq,810.631402015686
2026-05-15T16:07:54.444088,32,36107,-91.61600410938264,-91.61600410938264,24,0.13233695652173913,3.345,0.68,1,5,-0.002375878858583702,0.9554600119590759,0.9474154487252235,0.0013951178960269484,0.0,0.0,0.0,4,9.944650980578818e-05,9.944650980578818e-05,1.0,in,l2sq,836.4205658435822
2026-05-15T16:08:17.204333,33,37241,-145.920220553875,-118.76811233162883,17,0.13179347826086957,3.39,0.7,5,5,-0.002846254504402179,0.8806402534246445,0.9537220522761345,0.0015557998638541931,0.0,0.0,0.0,4,9.942662149829213e-05,9.942662149829213e-05,1.0,in,l2sq,859.1807451248169
